Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
dunia oleh kaum sakit hati selalu dibalik jadi hancur gini indonesia semuanya pada suudzon,1,0,0,1,0,0,0,0,1,0,1,0
 ia sepakat papres ganti yang labih baik dasn sayang kepada ulama dan rakyat,0,0,0,0,0,0,0,0,0,0,0,0
   ternyta bnyak yg sangkut paut ya teriak cina ternyta keturunan cina teriak pki ternyata pemberontak jg,1,0,0,1,0,1,0,0,0,0,1,0
    pak  presidennya pak  mentri keuangannyankarena jadi seorang presiden itu tak hanya soal otak ekonomi saja yang harus diperhatikan tapi byk faktorkalau saya jelaskan dsni nanti ada yg,0,0,0,0,0,0,0,0,0,0,0,0
  dongo dinungo ya mas bejo sukses dunyo akherat aamiin xfxfxxaxfxfxxaxfxfxxa,0,0,0,0,0,0,0,0,0,0,0,0
 panas perut dah ni kak maya satgi jamban baru durian ja hahahahaha,0,0,0,0,0,0,0,0,0,0,0,0
 maaf org yg anda jb muak dengan anda silahkan modar aja sono,1,1,1,0,0,0,0,0,1,1,0,0
kerja diktator jokowi itu gunting pita bagibagi bermacam sertifikat ikut macammacam upacara dan bukan memenuhi janjinya,1,0,1,0,0,0,0,0,1,1,0,0
jika anda jawab pertanyaan apa muhammad nabi gadungan persoalan sperti ini tak ada lagi bangsa indonesia akan kuat,1,1,0,1,1,0,0,0,0,0,1,0
pidato ini akn dipake nggak ya di debat capres nanti gantipresiden,0,0,0,0,0,0,0,0,0,0,0,0
rezim diktaktor ekonomi hanya utk cina di sumpah setia uud pengkhianat  turunkan jokowi,1,0,1,0,0,1,0,0,0,0,0,1
 iblis jahanam ci pembaca puisi,1,1,1,0,0,0,0,0,1,1,0,0
     ya ampun hanya di rejim ini bisa terjadi nyuit belom ada  jam tiba lupa ingatan nxfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
ini sukmawati bilang suara adzan gak merdu kupingnya congean apa budek xfxfxax,1,1,1,0,1,0,1,0,0,1,0,0
  psti g brni nongol krn udah kthuan belangnya klopun adapsti kata cebong yg mrk kluarin krn mrk khbisan kata n g tau mau ngomong apansukses bt kpk,1,1,0,1,0,0,0,0,1,0,1,0
  pak aher kita doronguntuk menjadi presiden atau wakil kebanggaan masyarakat jabar,0,0,0,0,0,0,0,0,0,0,0,0
banyak akunakun antek komunis pada berkeliaran daruratpki,1,0,0,1,0,1,0,0,0,0,1,0
 gak kreatif luu kunyuk,0,1,0,0,0,0,0,0,0,0,0,0
menolak berita hoax dan mensukseskan pilkada damai,0,0,0,0,0,0,0,0,0,0,0,0
 setan hahaa,0,1,0,0,0,0,0,0,0,0,0,0
kerugian yang ditimbulkan bukan karena rupiah melainkan karena rupiah tidak mampu memberikan nilai tambah seperti yang diharapkan untuk membeli minyak saja rupiah harus ditukar ke mata uang asing supaya penjualnya mau menjual barang dagangannya hening,0,0,0,0,0,0,0,0,0,0,0,0
 hwfwwihwihwowhwi muito bom,0,0,0,0,0,0,0,0,0,0,0,0
  pake wifi aja masih gembel,0,1,0,0,0,0,0,0,0,0,0,0
parlemen tunisia ingin melegalkan ruu kebebasan menghina allah dan agama dalam artian yang mekakukannya tidak akan dihukum dengan dalih kebebasan berpendapat seorang anggota parleman bernama,0,0,0,0,0,0,0,0,0,0,0,0
  mari lengserkan jokowi habis ramadhan ini,1,0,1,0,0,0,0,0,1,0,0,1
  yg di perbuat cuma ngomong aja,1,0,1,0,0,0,0,0,1,1,0,0
 anti hindu,1,0,1,0,1,0,0,0,0,1,0,0
tim aniessandi kaget indra piliang ditangkap terkait narkoba url url fpi hti aniessandi rizieq buni jonru saracen orangnya itu aja,1,0,1,0,0,0,0,0,1,1,0,0
 utututut kali sedih matanya makin sipit,0,0,0,0,0,0,0,0,0,0,0,0
gebuk komunis pki selamatkan nkri jangan kasih kendor jangan sampai pembantaian ulama dan kiai nu terulang,1,0,0,1,0,1,0,0,0,0,0,1
   ijinkan saya ketawa hahahaha bongbongpinter dikit napadungu kok dipiara,1,1,1,0,0,0,0,0,1,1,0,0
sukseskan pilkada tanpa hoax,0,0,0,0,0,0,0,0,0,0,0,0
paparan kapolres bikin kapolda kepri yakin pilkada tanjungpinang aman dan netral,0,0,0,0,0,0,0,0,0,0,0,0
 kenapa sampai ada cacing pita dalam sarden taugak sarden itu dikemas dalam wadah seng untuk pengawet seng iti yg paling murah ya itu menyak babi,0,0,0,0,0,0,0,0,0,0,0,0
 udik lu,1,1,1,0,0,0,0,0,1,1,0,0
 di tambah yg di gusur di tambah yg di usir jd tkw tkixfxfxxaxfxfxxa,0,0,0,0,0,0,0,0,0,0,0,0
ptpn iii persero beri penghargaan pada mitra binaan ,0,0,0,0,0,0,0,0,0,0,0,0
 lo tau ga artinya bacot apa berisik lo,1,1,1,0,0,0,0,0,1,1,0,0
orang yg suka merusak generasi muda adalah manusia ateis atau komunis gantipresiden,0,0,0,0,0,0,0,0,0,0,0,0
 elo kafir banci yakk ya ampun sdh kafir banci lagi jangan sedih ya cong lo google deh kafir banci kayak lo,1,1,1,0,1,0,0,1,0,1,0,0
 kau kan suka anjing ,0,0,0,0,0,0,0,0,0,0,0,0
kemarinkemarin kembali denger kata sontoloyo,0,0,0,0,0,0,0,0,0,0,0,0
kabeh sedulur kabeh makmur gusipulmbakputi  gusipulputimenang,0,0,0,0,0,0,0,0,0,0,0,0
        dunga dungu ma orang emang ente pinter bong,0,1,0,0,0,0,0,0,0,0,0,0
  bani remason apa ga kesian kucingkucingnya pak harun yahya kalo bapaknya dipenjara sapa yang kasih makannngiahahaha,0,0,0,0,0,0,0,0,0,0,0,0
hari kartini ibu iriana kumpulkan istri menterigubernur di istana bogor,0,0,0,0,0,0,0,0,0,0,0,0
 selamat sore min mohon bantuan dg transaksi saya dg no transaksi  bahwasa barang yg di kirim penjual rusakcacat tetapi penjual tidak merespon di dlm diskusi mohon utk di tanggapi secepatnya ya saya butuh barangnya cepat,0,0,0,0,0,0,0,0,0,0,0,0
  buseeet nuzuuuk bangeet ke maling duit si zumi jhiahaha alumi  pikiran cuma gimana jadi maling bisa kasih makan onta nasbung kalau lagi demoooo kwkwkwkw,1,1,1,0,0,0,0,0,1,1,0,0
 hallo nama saya furi saya adalah seorang katholik bahkan dari negara ini belum merdeka saya bisa angkat galon ngobrol juga kok ,0,0,0,0,0,0,0,0,0,0,0,0
bawaslu kolaka tertinggi pelanggaran asn dalam pilkada,0,0,0,0,0,0,0,0,0,0,0,0
 aku lihat dr cara kamu ngomong kayak nya kamu gk di sekolahin bapakmu dan gk di ajarin yg baik sama bapak mu memang lah bapak mu bisa nya bikin anak doang  ya gini lah jd nya dapat anak kampret,1,1,1,0,0,0,0,0,1,1,0,0
 titit lu ngaceng,0,1,0,0,0,0,0,0,0,0,0,0
 bagus bagus banget kaya lo liat sejarah dari sisi yang lain sihnnsama satu lg novel leila chudori yang pulang juga juara banget itu tentang eksil pki gitu deh,0,0,0,0,0,0,0,0,0,0,0,0
seoul kini menjadi salah satu destinasi favorit di asia selain budaya yang unik hallyu atau korean wave menjadi faktor utama membuat seoul kebanjiran traveler nah buat kamu yang mau jelajah ke korea intip dulu  hal seru yang dapat kamu lakukan di seo,0,0,0,0,0,0,0,0,0,0,0,0
   profile anda sih cukup berumur tapi kemampuan berfikir otak anda nggak lebih dari anak sd yg percaya saja dg tulisan blogger tua kacrut,1,1,1,0,0,0,0,0,1,1,0,0
     penyusup di partai demokrat,1,0,1,0,0,0,0,0,1,1,0,0
    udah jateng ganti gubernur  sudirman saidida fauziah,0,0,0,0,0,0,0,0,0,0,0,0
turonggo sila mudo kota kediri menolak berita hoax dan siap mensukseskan pilkada diwilayah kota kedi,0,0,0,0,0,0,0,0,0,0,0,0
se tu ju bang,0,0,0,0,0,0,0,0,0,0,0,0
 gak perduli  replyku nyambung apa enggak  yg penting  gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden ,1,0,1,0,0,0,0,0,1,1,0,0
situs genosida jejak senyap kekerasan politik dan budaya di banyuwangi,0,0,0,0,0,0,0,0,0,0,0,0
lho mbok ya ben to yowong punya asumsi dan teori ekonomi dewe og teori jalan tembus bisa jadi besok tiap kepala keluarga diberi mesin cetak uang sendiri kan sangar,0,0,0,0,0,0,0,0,0,0,0,0
pagi buka twatter dan ada salebtuit nulis suami jadi cami buahahaha kntl lsng unfollow,0,1,0,0,0,0,0,0,0,0,0,0
anda harus hapus sendiri setelah islam ajaran sesat yg mendungukan  membiadabkan umatnya,1,1,0,1,1,0,0,0,0,0,1,0
mbah berfatwa kalo ngomong asu itu ndak papa asal jangan diikuti dengan kata kamu atau nama orang okesip asu,0,1,0,0,0,0,0,0,0,0,0,0
  bener banget jasa dia memang luar biasa utk kemenangan anies  sandi hasil saracen  ,1,0,1,0,0,0,0,0,1,1,0,0
  nape ente semakin jauh bud apa lidahmu sdh sangat tebal sampai menjilat spt itunnbelum terjadi baru akan dan itupun dibantu oleh  bank asingnnkeluar mulut buaya masuk mulut singa,1,0,1,0,0,0,0,0,1,1,0,0
  biar lu bacot wahabrer wahbrot ga ngaruh bong soal lu kafir kafir aja napa sensi,1,1,1,0,1,0,0,0,0,1,0,0
   statistik lu gembel pks itu partai gurem kursinya cuma secuil di pemerintahan pantes sedikit koruptornyanntapi kalo di persentasikan ya jumlahnya sama aja,1,1,0,1,0,0,0,0,1,0,1,0
duh kasian sok keritis malah keliatan kaya orang bego otak lu jg keritis tuh udh stadium  kali sakit nya,1,1,1,0,0,0,0,0,1,1,0,0
brengsek nih auto correct gwa baru sadar,0,1,0,0,0,0,0,0,0,0,0,0
 acting nya murahan jadi gg laku di pasarancebong ya begitudungu nya permanen hahahaa kebnyakan minum air kencing bagongtumpul tuh otak ,1,1,1,0,0,0,0,0,1,1,0,0
tldrnnmula omputeh babi tu pertikai azan pastu si hindu divya ni kata azan tu macam orang bodo jerit loudspeaker macam orang cirit pastu bila orang petik agama dia dia play victim bodoh,1,1,1,0,1,0,0,0,0,1,0,0
 pak  menjabat menagama seharusnya mudah sekali anda mengetahui injil ditulis  manusia biasa,1,0,0,1,1,0,0,0,0,0,1,0
 eh gue yang geblek sm temen yang pinter kan sama aja ya tuh kan berarti bener gue yg geblekxfxfxxa,0,1,0,0,0,0,0,0,0,0,0,0
gubernur dki shalat jumat bersama erdogan,0,0,0,0,0,0,0,0,0,0,0,0
gak cuma gendong anak papua trs difoto  prabowo juga punya  anak angkat   ,0,0,0,0,0,0,0,0,0,0,0,0
 dia idup di sini pake duit transferan full dari indonesia apa yasemacamnya ga yakin dia idup macam tki kek aku ,1,0,1,0,0,0,0,0,1,1,0,0
agama kristen sudah mati sejak abad pertengahan disapu oleh bankir rentenir yahudi pendeta mereka mengatakan tuhan itu satu dari tiga,1,0,0,1,1,0,0,0,0,0,1,0
 iya setan aja naksir ,0,1,0,0,0,0,0,0,0,0,0,0
 klo onta kmna ya,0,0,0,0,0,0,0,0,0,0,0,0
dan kecelakaan besarlah bagi orangorang yang mempersekutukannyannyaitu orangorang yang tidak menunaikan zakat dan mereka kafir akan adanya kehidupan akhiratnxexxqs fussilat  nnquran,0,0,0,0,0,0,0,0,0,0,0,0
 kalo kamu ga join sq pemes kamu gabakalan kepilihnkalo followers kamu ga puluhan ribu kamu hanya butiran ampasnn begitu siiii istilahnya skrng,0,0,0,0,0,0,0,0,0,0,0,0
 rezim bangsat,1,1,0,1,0,0,0,0,1,0,1,0
jaga budaya aman berkendara piaggio indonesia luncurkan kampanye safety in style,0,0,0,0,0,0,0,0,0,0,0,0
    seperti yang saya katakan soal pekerjaan jangan dicampur adukkan dengan kesempatan mengembangkan ilmu belum tentu mengerjakan yang butuh pengenalan warna contohnya bidang seni rupa melarang buta warna,0,0,0,0,0,0,0,0,0,0,0,0
  iklanahokjahat bikin darah mendidih bangsat penuh dengan propaganda emang lo kira islam radikal kalau kami mau,1,1,1,0,0,0,0,0,1,1,0,0
 saya ga habis pikir kenapa fanboy ahok bego bego ya pada ga ngerti sejarah gampang kejebak iklan maaf ya,1,1,0,1,0,0,0,0,1,0,1,0
  udah d jamin emang pasti hidup tenang sm bahagia klo ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0
 mungkin yang teriakteriak itu belum baca buku karya samuel tumanggor seorang mantan aktivis gerakan mahasiswa kristen indonesiannpada halaman awal saja beliau sudah menulis sebelum kita menjadi kristen kita sudah terlebih dahulu menjadi w,0,0,0,0,0,0,0,0,0,0,0,0
muliaty kawan biasa baru kenal waktu smp  ngak pernah se sd siswi chinese kelas a a a smp katolik santo petrus katanya dengan teddy lindra,0,0,0,0,0,0,0,0,0,0,0,0
  gua top in kpk brani meriksa dia dia org  kpk mah tebang pilih doi kampungan,1,1,0,1,0,0,0,0,1,0,1,0
 setau gue bank tuh ga ada deh nukar valuta asing biasanya d toko toko yg jual emas gtu adanntpi gtau juga d bni si,0,0,0,0,0,0,0,0,0,0,0,0
deklarasi pilkada  aman dan anti hoax warga kedungcangkring jabon,0,0,0,0,0,0,0,0,0,0,0,0
    btw bionya soeharto did nothing wrong o yauda gw gausah ngingetin soal tim mawar penculikan aktivis dan pembantaian pki yg korbannya sampe  juta ga perlu ya ga akan ngarti,0,0,0,0,0,0,0,0,0,0,0,0
tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ahok kafir sgt tdk bs berpancasila,1,1,1,0,1,0,0,0,0,1,0,0
 budha kafir teroris,1,1,0,1,1,0,0,0,0,0,1,0
  anjing maho satu inigt  cuma gonggong nya aja yg keras tapi tidak punya kemampuannlu udah dapet belum angka awalnya njiing ,1,1,1,0,0,0,0,0,1,1,0,0
 pabrik sj mrk sweeping krn tdk mengikuti peraturan mrk emangnya negara ini milik nenek mrksontoloyo mrk,1,1,0,1,0,0,0,0,1,0,1,0
inilah makna dari penambakan gelar datuk seri ulama setia negara kepada ustaz abdul somad oleh lam  lembaga adat melayu riau yang malam ini mendapat penghargaan tokoh perubahan rebuplika   artinya anak jati riau anak bangsa yang cinta negeri,0,0,0,0,0,0,0,0,0,0,0,0
 di kroasia enggak ada fpk front pembela kristenkatolik,0,0,0,0,0,0,0,0,0,0,0,0
jadi mas icing udah balik ke cina yaaa  nnexoplanetnexonexocomingsoonnuser,0,0,0,0,0,0,0,0,0,0,0,0
kalian datang obrakabrik pastiin udah berantakan trus perginnkan mereka bajingan ya ,1,1,0,1,0,0,0,0,1,0,1,0
kunyuk di like thok ora di read,0,1,0,0,0,0,0,0,0,0,0,0
sak karepmu lit silit,0,1,0,0,0,0,0,0,0,0,0,0
 dalam kancah politik mengalir saja disebut sebagai budaya politik atau perilaku politik atau boleh juga faith diambil dari buku kang syaikhu karya bung adi siregar  alumni dari sekolah tinggi akuntansi negara   asy,0,0,0,0,0,0,0,0,0,0,0,0
 koruptor pribumi yg disuruh kabur sebelum ditangkap contohnya nazarudin info penangkapan dibocorkan kpk kepada nazar dgn imbalan usd  jutannlalu pejabat polda mengantar dan kawal nazar sampai naik pesawat akhir cerita sampai di kolombia nnitulah kpk kita nnbejat,1,1,0,1,0,0,0,0,1,0,1,0
mau beli kitab kuning di roudhatulkutub aja lagi ada promo lho order smswa pinff recommended,0,0,0,0,0,0,0,0,0,0,0,0
 dulu tki wanita di hongkok dihina sm dia dgn sebutan babuemang kokcongor tdk bertulangmanusia katrok lu,1,1,1,0,0,0,0,0,1,1,0,0
di indonesia kalau marah emosi pengen gebukin bilang tolol kalau arab saudi malah senang dibilang tolol bahkan buat bisnis besar karena terdengar seperti talal,0,1,0,0,0,0,0,0,0,0,0,0
kalo ahok menang pilkada bikin video sex bareng anaknya dong tan url,0,1,0,0,0,0,0,0,0,0,0,0
tolol dah ditungguin juga bgst,1,1,1,0,0,0,0,0,1,1,0,0
nurul arifin bertekad buat kota bandung seperti jakarta   bandunggeulis bandungharmonis calonwalikotabandung calonwalikotabandung,0,0,0,0,0,0,0,0,0,0,0,0
  yg jadiin autis buat bahan bercandaan,0,0,0,0,0,0,0,0,0,0,0,0
setelah itu wanti wanti ke semua orang pakai nama saya supaya dapat gereja katolik,0,0,0,0,0,0,0,0,0,0,0,0
asik ya dulu matimatian dukung skrg dianggap bukan siapasiapa udah bantuin kampanye saracen anies,1,0,1,0,0,0,0,0,1,1,0,0
 telpon pak  masnya pas pilkada kemarkn milih pak  siapa tahu nasibnya spt  ,0,0,0,0,0,0,0,0,0,0,0,0
kebangaan kita pada spirit juang timnas garuda mbok jangan dirusak dengan kesinisan anda pada komentator kalau nggak mau dengar suara komentator ya datanglah ke stadion berteriaklah bersama orangorang ini lho orang cari duit kok disinisin huu silit,0,1,0,0,0,0,0,0,0,0,0,0
umat hindu dipermak tentara budha radikal jadi teroris muslim rohingya,1,0,0,1,1,1,0,0,0,0,1,0
  yaelah lu lihatnya film gs pki trus buat rujukan xfxfxxnlu baca buku manai sophiaan njudulnya kehormatan bagi yg berhak nnbiar lu melek politik siapa itu suharto nbanyakin baca bukan posting gambar kartun biar nda,0,0,0,0,0,0,0,0,0,0,0,0
 sarap tidur lagi enak si wkwk,0,1,0,0,0,0,0,0,0,0,0,0
kenapa gua selalu suka dengan anime yg ceritanya selalu ada perjanjian dg iblis nya deathnote tokyoghoul nanatsunotaizai blackbuttler overlord noragami,0,0,0,0,0,0,0,0,0,0,0,0
  marah tah bang aku bilang etnis cina jgn kasi kesempatan memimpin indonesia cz mereka watak aslinya menjajah,1,0,0,1,0,1,0,0,0,0,1,0
 pengen eek di kamar mandi tapi ada kecoa ih aq takut xfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxad,0,0,0,0,0,0,0,0,0,0,0,0
kalau pangkal tentang radikal ini eslam konyol sontoloyo penjual dan pengibul agama kawanan guntur romlah maka disitulah kualitas radikalnya lalu antara terorisme dan radikalisme inipun pengertiannya selalu dikawinkan terorisme satu dgn radi,1,1,0,1,1,0,0,0,0,0,1,0
padahal persoalannya sangat sederhana ganjar pranowo membacakan ulang puisigus mus seorang ulama yang juga dikenal dengan produktifitasnya sebagai penyair di acara rosi kandidat bicara awal maret lalu percayaganjaryasin,0,0,0,0,0,0,0,0,0,0,0,0
percayalah bahawa setiap manusia di dunia ini diuji oleh allah swt nnxexxa yang kaya diuji dgn sifat tamaknxexxa yang miskin diuji dgn kesusahannnpercayalah juga bahawa golongan lgbt diuji dengan lebih hebat kerana allah menguji n,0,0,0,0,0,0,0,0,0,0,0,0
catatterimakasih sudah menjadi orang idiot pertama dan terakhir yang membuka hatiku utk mengerti apa itu persahabatan,0,1,0,0,0,0,0,0,0,0,0,0
ini screenshot udh agak lama tapi lupa mau kuposting xfxfxxaada yg ketawa ga sirinya agak budek dengernya bunggus xfxfxxb url,0,1,0,0,0,0,0,0,0,0,0,0
 cebong itu is kepalanya  isi perutmya prof,1,1,0,1,0,0,0,0,1,0,1,0
tamu jokowi tu,0,0,0,0,0,0,0,0,0,0,0,0
 heran juga saya setan iblis pada kabur dan takut kalo mendengar azhan tapi ini mahluk allah yg satu ini anteng saja denger azhan bahkan pura budek kupingnya kalah dong setan iblis,0,1,0,0,0,0,0,0,0,0,0,0
gue ngerasa gue ga sipit mata gue kecil aja tapi orang orang bilang gue sipit dan mata gue gabisa melotot,0,0,0,0,0,0,0,0,0,0,0,0
 jangan lemah pak polisihukum ajamilih dibui apa kerja sosialmandiin singa apa buaya di kebun binatang,0,0,0,0,0,0,0,0,0,0,0,0
banyak orang tionghoa pinggiran yg baik dan menyebar sama masyarakat kebawah mereka rata bisa bahasa indonesia dengan baik mereka tdk setuju dg tka rrc dan juga penamaan jalan rrc dalam pernikahan masih memakai adat didaerah kalau bandung masih pak,0,0,0,0,0,0,0,0,0,0,0,0
  niikmat banget duo cogant abizz lagi ngentot nxfxfxxdxfxfxxdxfxfxxdxfxfxxxfxfxxxfxfxxxfxfxxaxfxfxxaxfxfxxa url,0,1,0,0,0,0,0,0,0,0,0,0
hoax ala pak  yg mampu menyihir juta rakyat indonesia dan  semoga rakyat indonesia tdk tertipu lagi di pilpres  presidenbaru   yuuuk pak   nonton bareng video hoax ala pak jokowi ,1,0,1,0,0,0,0,0,1,1,0,0
 pimen yen gawe ning slawi perek hotel grand dian nah ana toko matrial kue gone nyong digawe bae pimen  x m temboke wkwk,0,0,0,0,0,0,0,0,0,0,0,0
nisanjinan brengsek saya jadi ketawaxfxfxxad,0,1,0,0,0,0,0,0,0,0,0,0
 halaah pak pak  yang gaduh itu kan cuma org spt bpk skr ya tenang lah lapak udah dikuasai tinggal bagi kue ke sesama gerombolan kemaren kan pada kelaparan gk dapat apa pun mau maling pun susah   rakyat makin parah ,0,0,0,0,0,0,0,0,0,0,0,0
jika memang kudu memberikanmenyantuni anak yatim piatu ya seharusnya ndak harus orangsi anak yatim piatu itu dari golongan muslim saja mau beragama kristenkatolikhindubudha dllnya ya harusnya tetap disantunibegitu nenurut aturan agama alloh,0,0,0,0,0,0,0,0,0,0,0,0
pengusaha china  jk reklamasi pulau g dibatalkan  jokowi akan kami lengserkan,1,0,1,0,0,0,0,0,1,0,0,1
 dia tdk bermata sipit maka beritanya biasa saja kalau keturunan udah di pastikan tujuh musim akan disiarkan,0,0,0,0,0,0,0,0,0,0,0,0
 betul dan semua pihak yg menentang si cina kafir ahok akan di kriminalisasi oleh polisi dgn smua rekayasa hukum nya,1,1,0,1,1,1,0,0,0,0,1,0
usir dan depak cina dan amerika komunisme sekulerismeliberalisme dan demokrasi ganti dengan hukum allah dan rasulnya gus syams,1,0,0,1,0,1,0,0,0,0,0,1
   congor nya dedemit,1,1,1,0,0,0,1,0,0,1,0,0
kemaren tuh masuk kelas tau tau temen pada bisa sarangeul haetdaan semua edan sefamous itukah lagu itu ,0,1,0,0,0,0,0,0,0,0,0,0
beberapa praktisi spiritual yg merujuk kepada kitab tsb mengatakan bahwa hyang widhi sebutan utk tuhan maha esa dlm agama hindu tdk sama dgn gusti allah dikatakan bahwa sesembahan leluhur dulu tdk lain hanyalah sebangsa jin yg tinggal di awangawang b,0,0,0,0,0,0,0,0,0,0,0,0
di mana ulatulat bangkai tidak mati dan api tidak padam karena setiap orang akan digarami dengan api  mrk  ,0,0,0,0,0,0,0,0,0,0,0,0
 perbandingan fotonya jangn kek gni siiichhh pakxfxfxxb nyeremin aj trauma pernah dikejar bencongxfxfxxa,0,0,0,0,0,0,0,0,0,0,0,0
lo kalau mau lebih dekat dalam agama coba lo berfikir bagaimana lo menjadi seperti tuhaniblis benar kata ulama di arab yang bilang kita benci yahudi itu karena doktrin dari kita kecil amp itu berentet sampai lo punya cicit cucu dll itu kutukan or,0,0,0,0,0,0,0,0,0,0,0,0
   saya bukan golongan cebong atau kaum kampret kayak dirimu ,1,1,1,0,0,0,0,0,1,1,0,0
 apankah pengganti kata kafir k di k syiah jil komunis,0,0,0,0,0,0,0,0,0,0,0,0
 setuju habiisssss bu puan wapres pak jkw dan gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0
 aseng baik banget huhuhu xexdxa,0,0,0,0,0,0,0,0,0,0,0,0
fifa siasat isu suara monyetxexx aksi perancisrussianurl url,0,0,0,0,0,0,0,0,0,0,0,0
  bang bong bang bonglupa ya udah hampir  tahun presidenmu dari kelompok cebong udah  th nikmati kemajuan pembangunan cebongkecuali anda keturunan onta wn jasirah sana,1,1,1,0,0,0,0,0,1,1,0,0
kenapa pemerintah korut melegalkan ganja karena pemerintahannya diktator komunis di legal in biar rakyat ga musingin pemimpinnya,1,0,1,0,0,0,0,0,1,1,0,0
           ngak pake jilbab komunisknalpot aja pake saringan paksbg org nu hrsnya bisa jg mulutnya punya saringan,1,0,1,0,1,0,0,0,0,1,0,0
kemudian kami tidak hanya menyediakan untuk atlet dan official saja tapi juga penonton suporter dari negara asing yang jadi tamutamu kita kata bambang di jakarta senin  ayoindonesia asiangameskita,0,0,0,0,0,0,0,0,0,0,0,0
